"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
225040	690459	1368.8	942.074	64.2301	64230.1	155.44	7753.18	7236.3	86835.7	0.0350984	54000
200245	253987	4169.86	594.998	80.2932	80293.2	182.319	6804.21	6350.59	76207.1	0.0400842	54000
220808	143311	6720.83	500.481	97.5245	97524.5	211.065	6407.07	5979.93	71759.2	0.0425391	54000
193412	287686	3662.41	616.303	77.1228	77122.8	176.686	6910.18	6449.51	77394.1	0.0394683	54000
173768	4566.36	20185.9	50.1079	342.335	342335	283.292	4469.03	4171.09	50053.1	0.0584089	54000
186072	30819.1	13837.7	230.609	175.219	175219	275.772	5563.76	5192.84	62314.1	0.0485996	54000
179274	5033.17	19506.1	53.508	323.448	323448	284.662	4594.32	4288.03	51456.4	0.0571695	54000
193387	287825	3660.5	616.39	77.1111	77111.1	176.666	6910.61	6449.9	77398.8	0.0394659	54000
175350	4691.68	19990.1	51.025	337.027	337027	283.707	4504.78	4204.46	50453.5	0.0580523	54000
209199	617430	1546.8	875.034	65.0765	65076.5	156.524	7644.8	7135.14	85621.7	0.0356112	54000
203783	238739	4432.69	584.982	81.9657	81965.7	185.272	6754.34	6304.05	75648.6	0.0403795	54000
214421	643088	1479.52	898.467	64.751	64751	156.093	7684.2	7171.92	86063	0.0354232	54000
200091	567032	1698.26	829.65	65.8314	65831.4	157.578	7562.27	7058.12	84697.5	0.0360108	54000
216777	107031	8071.01	447.828	107.844	107844	225.754	6241.64	5825.53	69906.3	0.0436337	54000
234089	726994	1293.03	975.863	63.8854	63885.4	155.039	7803.65	7283.4	87400.9	0.0348643	54000
216629	653419	1453.99	907.945	64.6292	64629.2	155.936	7699.63	7186.33	86235.9	0.0353501	54000
197391	550054	1756.28	814.622	66.1279	66127.9	158.01	7532.71	7030.53	84366.3	0.0361559	54000
213262	637551	1493.56	893.396	64.8183	64818.3	156.18	7675.83	7164.11	85969.3	0.035463	54000
183737	5491.23	18955	56.8177	307.327	307327	285.587	4697.84	4384.65	52615.8	0.0561683	54000
187773	471824	2086.63	747.9	67.8798	67879.8	160.711	7382.36	6890.21	82682.5	0.0369103	54000
201214	249722	4241.14	592.234	80.7448	80744.8	183.118	6790.38	6337.69	76052.3	0.0401657	54000
214284	642440	1481.15	897.872	64.7588	64758.8	156.103	7683.22	7171.01	86052.1	0.0354279	54000
200267	568094	1694.76	830.595	65.8136	65813.6	157.552	7564.09	7059.82	84717.8	0.0360019	54000
184128	5536	18906.4	57.1406	305.879	305879	285.658	4707.02	4393.22	52718.6	0.0560805	54000
185396	439017	2266.14	721.553	68.8695	68869.5	162.32	7311.3	6823.88	81886.6	0.0372767	54000
201103	573100	1678.46	835.057	65.731	65731	157.434	7572.61	7067.77	84813.3	0.0359603	54000
214298	642506	1480.99	897.932	64.758	64758	156.102	7683.32	7171.1	86053.2	0.0354274	54000
230170	711541	1324.18	961.564	64.0259	64025.9	155.199	7782.56	7263.72	87164.7	0.0349618	54000
204119	590405	1624.48	850.571	65.46	65460	157.051	7601.46	7094.7	85136.4	0.03582	54000
217541	657605	1443.88	911.791	64.5812	64581.2	155.875	7705.82	7192.1	86305.2	0.0353208	54000
202797	69637.1	10121.9	370.134	126.164	126164	246.468	6009.51	5608.88	67306.5	0.045245	54000
207576	79962	9454.13	394.882	119.758	119758	239.983	6084.09	5678.49	68141.8	0.0447175	54000
191236	46904.2	12025.5	301.034	147.772	147772	263.163	5792.23	5406.09	64873	0.0468362	54000
230051	711062	1325.17	961.12	64.0304	64030.4	155.205	7781.9	7263.1	87157.3	0.0349648	54000
233412	724363	1298.25	973.428	63.9088	63908.8	155.065	7800.08	7280.08	87360.9	0.0348807	54000
193414	51306.3	11600	316.51	142.423	142423	259.695	5842.08	5452.6	65431.3	0.0464639	54000
174081	4590.68	20147.1	50.2861	341.292	341292	283.375	4476.09	4177.69	50132.2	0.0583382	54000
216190	651388	1458.94	906.08	64.6527	64652.7	155.966	7696.62	7183.51	86202.1	0.0353643	54000
219168	664960	1426.43	918.557	64.4988	64498.8	155.771	7716.61	7202.17	86426	0.03527	54000
221064	673368	1406.94	926.303	64.4074	64407.4	155.657	7728.8	7213.55	86562.6	0.0352126	54000
209847	85424.7	9137.35	406.81	116.882	116882	236.812	6119.63	5711.65	68539.9	0.0444694	54000
207466	223430	4719.9	574.425	83.8174	83817.4	188.515	6703.05	6256.18	75074.1	0.0406871	54000
190463	498328	1961.27	769.961	67.2033	67203.3	159.642	7436.13	6940.38	83284.6	0.0366374	54000
220283	669926	1414.86	923.131	64.4444	64444.4	155.703	7723.83	7208.91	86506.9	0.035236	54000
194299	53037.7	11440.9	322.267	140.509	140509	258.356	5860.46	5469.76	65637.2	0.0463277	54000
218154	173290	5855.22	533.226	91.4033	91403.3	201.369	6524.82	6089.83	73078	0.0417863	54000
163371	3869.78	21493.1	44.9057	374.577	374577	280.26	4239.53	3956.89	47482.7	0.0607561	54000
191591	47641.8	11952.1	303.717	146.824	146824	262.576	5800.92	5414.19	64970.2	0.0467711	54000
210469	623846	1529.43	880.877	64.9918	64991.8	156.41	7654.8	7144.48	85733.8	0.0355633	54000
213363	95077.7	8628.19	426.244	112.452	112452	231.602	6177.3	5765.48	69185.7	0.0440713	54000
222061	677718	1397.06	930.314	64.3612	64361.2	155.6	7735.06	7219.39	86632.7	0.0351832	54000
174301	4607.89	20119.9	50.4122	340.557	340557	283.434	4481.05	4182.32	50187.8	0.0582887	54000
215473	648045	1467.17	903.011	64.6919	64691.9	156.016	7691.63	7178.86	86146.3	0.035388	54000
214591	643894	1477.5	899.205	64.7413	64741.3	156.08	7685.41	7173.05	86076.6	0.0354175	54000
206920	78462.6	9545.19	391.476	120.603	120603	240.883	6073.91	5668.98	68027.7	0.044789	54000
180929	5193	19302	54.6645	317.55	317550	285.027	4632.49	4323.66	51883.9	0.0567979	54000
178053	4921.78	19656.4	52.7002	327.732	327732	284.378	4566.34	4261.91	51143	0.0574437	54000
199105	62304.1	10662	350.434	131.736	131736	251.495	5949.01	5552.41	66628.9	0.0456799	54000
200863	571675	1683.07	833.785	65.7544	65754.4	157.467	7570.19	7065.51	84786.2	0.0359721	54000
213926	96819.7	8542.35	429.549	111.727	111727	230.711	6187.11	5774.63	69295.6	0.0440041	54000
232920	722441	1302.08	971.65	63.926	63926	155.085	7797.47	7277.64	87331.7	0.0348928	54000
216146	651181	1459.45	905.889	64.6551	64655.1	155.969	7696.31	7183.22	86198.7	0.0353658	54000
194146	527702	1839.2	795.094	66.5579	66557.9	158.651	7492.24	6992.75	83913.1	0.0363563	54000
207024	225255	4684.37	575.717	83.5869	83586.9	188.113	6709.23	6261.95	75143.4	0.0406498	54000
187326	37341.9	13057.6	262.308	162.358	162358	270.814	5665.97	5288.24	63458.9	0.047799	54000
207282	607504	1574.46	866.02	65.2121	65212.1	156.708	7629.11	7120.51	85446.1	0.0356865	54000
185171	434720	2291.95	718.189	69.0136	69013.6	162.558	7301.6	6814.83	81777.9	0.0373272	54000
166450	4056.78	21101.6	46.3245	365.527	365527	281.201	4306.47	4019.37	48232.4	0.0600614	54000
216729	653880	1452.87	908.369	64.6238	64623.8	155.929	7700.32	7186.96	86243.6	0.0353468	54000
185125	433783	2297.66	717.457	69.0456	69045.6	162.611	7299.47	6812.84	81754.1	0.0373383	54000
213432	638368	1491.47	894.143	64.8083	64808.3	156.167	7677.07	7165.26	85983.2	0.0354571	54000
223542	684100	1382.77	936.202	64.2948	64294.8	155.519	7744.17	7227.9	86734.8	0.0351405	54000
167179	4103.11	21009.6	46.673	363.323	363323	281.42	4322.43	4034.27	48411.2	0.0598969	54000
183020	5411.48	19043.7	56.2423	309.962	309962	285.452	4681.08	4369.01	52428.1	0.0563289	54000
204452	592250	1618.93	852.233	65.4323	65432.3	157.012	7604.49	7097.52	85170.3	0.0358054	54000
190180	495808	1972.53	767.836	67.2635	67263.5	159.736	7431.15	6935.74	83228.8	0.0366625	54000
178929	5001.19	19548.5	53.2763	324.663	324663	284.583	4586.4	4280.64	51367.7	0.057247	54000
177834	4902.24	19683.5	52.5584	328.498	328498	284.325	4561.31	4257.22	51086.7	0.0574932	54000
198794	61701.2	10709.2	348.722	132.242	132242	251.925	5943.69	5547.45	66569.4	0.0457184	54000
177557	4877.86	19717.7	52.3812	329.46	329460	284.258	4554.98	4251.32	51015.8	0.0575554	54000
181626	5263.59	19216.1	55.1747	315.038	315038	285.174	4648.64	4338.73	52064.7	0.0566416	54000
188646	41049.6	12639.9	278.271	156.155	156155	267.856	5718.13	5336.92	64043	0.0473979	54000
186755	459573	2150.24	737.928	68.2279	68227.9	161.272	7356.43	6866	82392	0.0370433	54000
205827	76031.6	9696.88	385.826	122.03	122030	242.373	6056.96	5653.16	67837.9	0.0449083	54000
213495	638673	1490.69	894.422	64.8046	64804.6	156.162	7677.53	7165.69	85988.3	0.0354549	54000
193853	16000	15611.7	136.191	212.026	212026	283.798	5301.38	4947.96	59375.5	0.0507424	54000
195144	54674.3	11294.7	327.553	138.788	138788	257.105	5877.26	5485.44	65825.3	0.0462038	54000
199794	565220	1704.26	828.038	65.8619	65861.9	157.622	7559.16	7055.22	84662.6	0.036026	54000
203725	71548.4	9990.67	374.957	124.866	124866	245.216	6024.16	5622.55	67470.6	0.0451406	54000
184270	5552.44	18888.7	57.2592	305.353	305353	285.683	4710.35	4396.33	52756	0.0560486	54000
193702	524434	1852	792.266	66.6249	66624.9	158.753	7486.16	6987.09	83845	0.0363865	54000
200314	568382	1693.81	830.852	65.8088	65808.8	157.546	7564.59	7060.28	84723.4	0.0359995	54000
188864	483343	2030.2	757.409	67.5737	67573.7	160.224	7406.11	6912.37	82948.5	0.0367893	54000
221438	675007	1403.21	927.813	64.3899	64389.9	155.635	7731.16	7215.75	86589	0.0352015	54000
195246	54870.7	11277.4	328.177	138.587	138587	256.956	5879.24	5487.29	65847.5	0.0461892	54000
218648	662625	1431.92	916.409	64.5247	64524.7	155.803	7713.2	7198.98	86387.8	0.035286	54000
193147	520253	1868.65	788.659	66.7123	66712.3	158.885	7478.33	6979.78	83757.3	0.0364256	54000
189589	312091	3350.43	631.703	75.2133	75213.3	173.293	6983.26	6517.71	78212.5	0.0390529	54000
166443	4056.32	21102.5	46.321	365.549	365549	281.199	4306.31	4019.22	48230.6	0.060063	54000
189377	42819.9	12448.2	285.447	153.45	153450	266.434	5741.56	5358.78	64305.4	0.0472193	54000
220017	668746	1417.59	922.044	64.4573	64457.3	155.719	7722.12	7207.31	86487.7	0.035244	54000
198037	554232	1741.63	818.305	66.0526	66052.6	157.9	7540.07	7037.4	84448.8	0.0361197	54000
184042	5526.09	18917	57.0692	306.198	306198	285.642	4705	4391.34	52696	0.0560998	54000
196979	547347	1765.91	812.24	66.1774	66177.4	158.083	7527.9	7026.04	84312.5	0.0361796	54000
216983	655048	1450.04	909.442	64.6104	64610.4	155.912	7702.05	7188.58	86262.9	0.0353387	54000
216644	653486	1453.83	908.007	64.6284	64628.4	155.935	7699.73	7186.42	86237	0.0353496	54000
201345	574529	1673.86	836.333	65.7078	65707.8	157.401	7575.03	7070.03	84840.3	0.0359485	54000
205928	600300	1595.15	859.497	65.3143	65314.3	156.848	7617.56	7109.72	85316.7	0.0357422	54000
206820	226099	4668.06	576.311	83.4813	83481.3	187.929	6712.08	6264.61	75175.3	0.0406327	54000
243998	763877	1223.28	1009.99	63.5772	63577.2	154.705	7852.68	7329.17	87950	0.0346395	54000
203025	70102.2	10089.6	371.318	125.843	125843	246.161	6013.12	5612.24	67346.9	0.0452193	54000
171856	4422.88	20423.5	49.0523	348.616	348616	282.77	4426.1	4131.03	49572.3	0.0588404	54000
176185	4760.49	19886.9	51.5271	334.185	334185	283.92	4523.73	4222.15	50665.8	0.0578641	54000
173485	4544.65	20221	49.9485	343.272	343272	283.216	4462.67	4165.16	49981.9	0.0584726	54000
198784	61681.7	10710.8	348.666	132.259	132259	251.939	5943.52	5547.29	66567.4	0.0457196	54000
190498	45334.7	12184.7	295.195	149.866	149866	264.416	5773.3	5388.41	64660.9	0.0469788	54000
193262	521130	1865.13	789.414	66.6938	66693.8	158.857	7479.98	6981.32	83775.8	0.0364173	54000
207814	610291	1566.6	868.547	65.1735	65173.5	156.655	7633.54	7124.64	85495.7	0.0356652	54000
215442	101903	8301.24	438.876	109.72	109720	228.188	6214.86	5800.53	69606.4	0.043815	54000
191955	48388.3	11878.6	306.394	145.886	145886	261.985	5809.56	5422.26	65067.1	0.0467063	54000
213277	637626	1493.37	893.464	64.8174	64817.4	156.179	7675.94	7164.21	85970.6	0.0354625	54000
188078	39561.5	12805	272.023	158.554	158554	269.049	5697.71	5317.86	63814.3	0.0475544	54000
184339	411617	2441.11	700.477	69.8547	69854.7	163.963	7247.83	6764.64	81175.6	0.0376093	54000
215897	650026	1462.28	904.83	64.6686	64668.6	155.986	7694.59	7181.62	86179.4	0.0353739	54000
190048	19696	15191.6	162.897	202.259	202259	282.347	5367.75	5009.9	60118.8	0.0501883	54000
218894	117492	7636.47	464.808	104.404	104404	221.099	6293.12	5873.58	70482.9	0.0432883	54000
195658	538427	1798.43	804.424	66.3456	66345.6	158.333	7511.88	7011.09	84133.1	0.0362588	54000
224731	689153	1371.65	940.868	64.2432	64243.2	155.456	7751.34	7234.58	86815	0.035107	54000
221346	674604	1404.12	927.442	64.3942	64394.2	155.64	7730.59	7215.21	86582.6	0.0352042	54000
226593	696949	1354.79	948.071	64.1656	64165.6	155.363	7762.31	7244.82	86937.8	0.0350559	54000
185695	5724.37	18711	58.4994	300.029	300029	285.925	4743.98	4427.71	53132.5	0.0557287	54000
217690	658281	1442.26	912.413	64.5735	64573.5	155.865	7706.82	7193.03	86316.4	0.0353161	54000
210369	211316	4965.18	565.562	85.4191	85419.1	191.292	6661.53	6217.43	74609.2	0.0409389	54000
193066	519636	1871.13	788.128	66.7254	66725.4	158.905	7477.17	6978.69	83744.3	0.0364314	54000
192005	511314	1905.31	780.99	66.9057	66905.7	159.181	7461.36	6963.94	83567.2	0.0365105	54000
201637	67291.1	10288.1	364.046	127.839	127839	248.037	5990.93	5591.54	67098.5	0.0453778	54000
203767	588437	1630.44	848.8	65.4898	65489.8	157.092	7598.23	7091.68	85100.1	0.0358357	54000
230023	710953	1325.4	961.019	64.0314	64031.4	155.206	7781.75	7262.96	87155.6	0.0349655	54000
193663	524144	1853.15	792.015	66.6309	66630.9	158.762	7485.62	6986.58	83839	0.0363892	54000
171460	4394.22	20472.7	48.8407	349.895	349895	282.66	4417.27	4122.78	49473.4	0.0589297	54000
194236	52915.4	11452	321.866	140.641	140641	258.45	5859.18	5468.57	65622.9	0.0463372	54000
201665	576406	1667.86	838.011	65.6776	65677.6	157.358	7578.2	7072.98	84875.8	0.0359331	54000
202637	69310.3	10144.7	369.297	126.392	126392	246.684	6006.96	5606.5	67278	0.0452632	54000
218301	114125	7771.59	459.521	105.46	105460	222.555	6276.97	5858.5	70302	0.0433962	54000
203676	587927	1631.99	848.341	65.4975	65497.5	157.103	7597.39	7090.89	85090.7	0.0358398	54000
205598	75532.1	9728.69	384.644	122.333	122333	242.683	6053.4	5649.84	67798.1	0.0449334	54000
222853	681144	1389.35	933.474	64.3253	64325.3	155.556	7739.96	7223.97	86687.6	0.0351603	54000
173059	4512.21	20273.9	49.7102	344.681	344681	283.101	4453.08	4156.21	49874.5	0.0585688	54000
181108	5210.94	19280	54.7942	316.906	316906	285.065	4636.64	4327.53	51930.3	0.0567578	54000
192349	514057	1893.9	783.337	66.8454	66845.4	159.089	7466.6	6968.83	83626	0.0364842	54000
220510	670929	1412.55	924.055	64.4336	64433.6	155.689	7725.28	7210.26	86523.1	0.0352292	54000
216277	105020	8159.86	444.369	108.564	108564	226.696	6231.27	5815.85	69790.2	0.0437038	54000
215009	645870	1472.56	901.017	64.7177	64717.7	156.05	7688.38	7175.82	86109.8	0.0354034	54000
215679	649006	1464.79	903.894	64.6806	64680.6	156.002	7693.07	7180.2	86162.4	0.0353812	54000
209139	617123	1547.65	874.755	65.0806	65080.6	156.529	7644.32	7134.69	85616.3	0.0356135	54000
199613	63292.7	10585.6	353.209	130.924	130924	250.796	5957.6	5560.43	66725.1	0.0456177	54000
172864	4497.56	20298	49.6025	345.321	345321	283.048	4448.71	4152.13	49825.6	0.0586127	54000
170992	4360.67	20531.2	48.5926	351.403	351403	282.528	4406.81	4113.02	49356.3	0.0590355	54000
205419	597552	1603.19	857.015	65.3541	65354.1	156.903	7613.12	7105.58	85266.9	0.0357636	54000
202687	582321	1649.25	843.308	65.584	65584	157.225	7588.1	7082.23	84986.7	0.0358849	54000
218081	660061	1438.01	914.05	64.5534	64553.4	155.839	7709.44	7195.47	86345.7	0.0353038	54000
215621	648740	1465.45	903.649	64.6837	64683.7	156.006	7692.67	7179.83	86157.9	0.035383	54000
197063	58363.6	10979	338.958	135.193	135193	254.346	5913.22	5519.01	66228.1	0.0459401	54000
177946	4912.25	19669.6	52.6311	328.105	328105	284.352	4563.89	4259.63	51115.6	0.0574678	54000
183352	5448.1	19002.6	56.5065	308.743	308743	285.515	4688.84	4376.25	52515	0.0562545	54000
199381	562681	1712.75	825.784	65.9051	65905.1	157.685	7554.79	7051.14	84613.6	0.0360474	54000
174960	4660.25	20038.2	50.7954	338.342	338342	283.606	4495.96	4196.23	50354.8	0.05814	54000
196799	57856.6	11021.3	337.43	135.665	135665	254.72	5908.43	5514.53	66174.4	0.0459751	54000
203027	584260	1643.24	845.047	65.5538	65553.8	157.182	7591.32	7085.23	85022.8	0.0358692	54000
219593	666859	1421.98	920.306	64.4779	64477.9	155.744	7719.37	7204.75	86457	0.0352569	54000
181058	5205.9	19286.1	54.7578	317.087	317087	285.055	4635.47	4326.44	51917.3	0.056769	54000
222571	679930	1392.08	932.354	64.338	64338	155.571	7738.23	7222.35	86668.1	0.0351684	54000
173941	4579.77	20164.5	50.2061	341.759	341759	283.338	4472.93	4174.74	50096.8	0.0583699	54000
180015	5103.45	19414.7	54.0169	320.818	320818	284.829	4611.39	4303.96	51647.5	0.0570031	54000
190750	500832	1950.22	772.077	67.1443	67144.3	159.55	7441.05	6944.98	83339.7	0.0366126	54000
194293	53025.2	11442.1	322.226	140.523	140523	258.365	5860.33	5469.64	65635.7	0.0463287	54000
194935	533375	1817.4	800.02	66.4441	66444.1	158.48	7502.68	7002.5	84030	0.0363044	54000
181065	5206.64	19285.2	54.7632	317.06	317060	285.056	4635.65	4326.6	51919.2	0.0567674	54000
204018	72160.9	9949.41	376.478	124.462	124462	244.82	6028.77	5626.85	67522.2	0.0451079	54000
196013	540864	1789.43	806.554	66.2989	66298.9	158.263	7516.29	7015.2	84182.4	0.036237	54000
207438	223542	4717.71	574.505	83.8032	83803.2	188.49	6703.43	6256.53	75078.4	0.0406848	54000
175060	4668.27	20025.9	50.854	338.006	338006	283.632	4498.22	4198.34	50380.1	0.0581175	54000
166073	4033.08	21149.4	46.1458	366.66	366660	281.088	4298.21	4011.66	48139.9	0.0601467	54000
202394	580640	1654.5	841.801	65.6103	65610.3	157.262	7585.29	7079.61	84955.3	0.0358985	54000
171459	4394.14	20472.9	48.8401	349.899	349899	282.66	4417.24	4122.76	49473.1	0.0589299	54000
212269	632738	1505.97	888.994	64.8782	64878.2	156.259	7668.5	7157.26	85887.2	0.0354979	54000
199571	63212	10591.8	352.984	130.99	130990	250.853	5956.9	5559.78	66717.3	0.0456227	54000
170905	4354.52	20542	48.5471	351.681	351681	282.504	4404.88	4111.22	49334.7	0.059055	54000
195815	55967.5	11181.8	331.628	137.485	137485	256.128	5890.16	5497.48	65969.7	0.0461089	54000
190900	502127	1944.55	773.174	67.1141	67114.1	159.503	7443.58	6947.34	83368.1	0.0365998	54000
228778	705919	1335.83	956.363	64.0789	64078.9	155.261	7774.8	7256.48	87077.7	0.0349978	54000
236642	736785	1273.91	984.925	63.8	63800	154.944	7816.83	7295.71	87548.5	0.0348035	54000
195941	540374	1791.23	806.126	66.3082	66308.2	158.277	7515.4	7014.38	84172.5	0.0362413	54000
211033	626658	1521.94	883.441	64.9554	64955.4	156.361	7659.15	7148.54	85782.5	0.0355425	54000
193579	286746	3675.3	615.714	77.2024	77202.4	176.828	6907.31	6446.82	77361.8	0.0394848	54000
197255	58733.4	10948.4	340.064	134.853	134853	254.074	5916.69	5522.24	66266.9	0.0459148	54000
209403	618466	1543.97	875.977	65.0627	65062.7	156.505	7646.42	7136.66	85639.9	0.0356034	54000
197900	59974.6	10847	343.732	133.736	133736	253.168	5928.16	5532.95	66395.4	0.0458312	54000
208447	82001.7	9333.18	399.421	118.649	118649	238.779	6097.64	5691.13	68293.6	0.0446226	54000
216948	654888	1450.43	909.294	64.6122	64612.2	155.914	7701.81	7188.36	86260.3	0.0353398	54000
178165	4931.76	19642.7	52.7727	327.342	327342	284.404	4568.89	4264.3	51171.6	0.0574186	54000
204646	235123	4498.35	582.542	82.3868	82386.8	186.012	6742.34	6292.85	75514.2	0.0404511	54000
202686	69410.7	10137.7	369.554	126.321	126321	246.617	6007.75	5607.23	67286.8	0.0452576	54000
193305	51092	11620	315.786	142.667	142667	259.862	5839.76	5450.44	65405.3	0.0464812	54000
186147	28179.6	14163.9	216.238	181.148	181148	277.605	5518.87	5150.95	61811.3	0.0489571	54000
240751	752114	1244.87	999.112	63.6716	63671.6	154.805	7837.23	7314.74	87776.9	0.03471	54000
175818	4730.01	19932.3	51.3048	335.438	335438	283.827	4515.39	4214.37	50572.4	0.0579468	54000
206140	76719.8	9653.42	387.442	121.619	121619	241.947	6061.81	5657.69	67892.3	0.0448741	54000
204707	73614.4	9852.93	380.041	123.524	123524	243.89	6039.54	5636.9	67642.8	0.0450315	54000
197989	60146.3	10833.1	344.234	133.584	133584	253.043	5929.73	5534.41	66412.9	0.0458198	54000
184640	5595.9	18842.6	57.5727	303.977	303977	285.749	4719.06	4404.46	52853.5	0.0559655	54000
228941	706584	1334.45	956.979	64.0726	64072.6	155.254	7775.72	7257.34	87088	0.0349935	54000
210610	624553	1527.54	881.521	64.9826	64982.6	156.398	7655.9	7145.5	85746	0.0355581	54000
185577	5709.61	18725.8	58.3929	300.473	300473	285.906	4741.18	4425.1	53101.2	0.0557553	54000
193864	52189.4	11518.3	319.468	141.434	141434	259.01	5851.53	5461.43	65537.2	0.0463938	54000
206829	605113	1581.27	863.853	65.2457	65245.7	156.754	7625.3	7116.94	85403.3	0.0357049	54000
213784	196338	5292.5	553.772	87.5873	87587.3	195.002	6608.95	6168.36	74020.3	0.0412615	54000
215889	649989	1462.37	904.795	64.6691	64669.1	155.987	7694.54	7181.57	86178.8	0.0353742	54000
